croplands_to_croplands,croplands_to_forests_mangroves,croplands_to_forests_primary,croplands_to_forests_secondary,croplands_to_grasslands,croplands_to_other,croplands_to_settlements,croplands_to_wetlands,forests_mangroves_to_croplands,forests_mangroves_to_forests_mangroves,forests_mangroves_to_forests_primary,forests_mangroves_to_forests_secondary,forests_mangroves_to_grasslands,forests_mangroves_to_other,forests_mangroves_to_settlements,forests_mangroves_to_wetlands,forests_primary_to_croplands,forests_primary_to_forests_mangroves,forests_primary_to_forests_primary,forests_primary_to_forests_secondary,forests_primary_to_grasslands,forests_primary_to_other,forests_primary_to_settlements,forests_primary_to_wetlands,forests_secondary_to_croplands,forests_secondary_to_forests_mangroves,forests_secondary_to_forests_primary,forests_secondary_to_forests_secondary,forests_secondary_to_grasslands,forests_secondary_to_other,forests_secondary_to_settlements,forests_secondary_to_wetlands,grasslands_to_croplands,grasslands_to_forests_mangroves,grasslands_to_forests_primary,grasslands_to_forests_secondary,grasslands_to_grasslands,grasslands_to_other,grasslands_to_settlements,grasslands_to_wetlands,other_to_croplands,other_to_forests_mangroves,other_to_forests_primary,other_to_forests_secondary,other_to_grasslands,other_to_other,other_to_settlements,other_to_wetlands,settlements_to_croplands,settlements_to_forests_mangroves,settlements_to_forests_primary,settlements_to_forests_secondary,settlements_to_grasslands,settlements_to_other,settlements_to_settlements,settlements_to_wetlands,wetlands_to_croplands,wetlands_to_forests_mangroves,wetlands_to_forests_primary,wetlands_to_forests_secondary,wetlands_to_grasslands,wetlands_to_other,wetlands_to_settlements,wetlands_to_wetlands,year,country,optimization_bound
0.9980000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.002000000000000358,0.00029903317316568495,0.9993531557698538,1.1384122811097797e-17,0.0,1.2914292376360144e-19,0.0,5.156089276397596e-05,0.0002962501642164968,-6.776263578034403e-21,0.0,1.0,0.0,0.0,0.0,0.0,1.2685165418080402e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.421010862427522e-20,0.0,0.0,0.0,-2.407412430484045e-35,0.9889324946606505,0.0,0.011067505339349505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,bahamas,max_diagonal
0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.002000000000005409,0.0002992267262470446,0.9862744674209496,0.0,0.0,0.0,0.0,0.0,0.013426305852803348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6020852139652106e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851876672067902,0.0,0.014812332793209811,0.0,0.0,0.0,0.0,0.0,0.0,0.9920396838613477,0.007960316138652326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015,bahamas,max_diagonal
0.9979999999999998,0.0019999999999965917,0.0,0.0,0.0,0.0,0.0,0.0,1.0491073281212458e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2754155787001296e-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.231910873945224e-05,0.0009326343081863307,0.0,0.0,2.0821549769253825e-20,0.006234727333306328,0.0004354417218064157,0.9923248775279615,2016,bahamas,max_diagonal
0.998,0.0,1.929879867024198e-16,0.0,0.0,0.0,0.0019999999999974643,0.0,0.0003021172172209183,0.9907195950738472,0.0,0.0,0.0,0.0009288155131358625,0.0004875510934145314,0.00756192110238143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.686287386450715e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2606103972085849e-21,1.0,2017,bahamas,max_diagonal
0.9285714285714285,0.0,0.0,0.0,8.673617379884035e-19,0.010000000000000002,0.05800785503657495,0.0034207163919966507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,6.722053469410127e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012585535587940505,0.998741446441206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009,barbados,max_diagonal
0.8861965659585557,0.0,0.019384615384615368,0.0,0.007692307692307699,0.007848707601208645,0.0818285260350303,0.0,0.040000000000000036,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.040000000000000036,0.0,0.0,0.040000000000000036,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.010000000000000012,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.96,2010,barbados,max_diagonal
0.9166666666666666,0.0,0.0,0.0,1.734723475976807e-18,0.010000000000000002,0.0733333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,6.823601308906121e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.000839352014975101,0.9991606479850249,0.0,0.0,0.0,0.0,0.0,0.0,0.03361972930567504,0.0,0.966380270694325,2011,barbados,max_diagonal
0.9085045612245359,0.0,0.022909090909090886,0.0,0.0090909090909091,0.004063593173919044,0.055716239874468894,0.0,0.040000000000000036,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.040000000000000036,0.0,0.0,0.040000000000000036,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.96,2012,barbados,max_diagonal
0.9523809523809523,0.0,0.0,0.0,1.734723475976807e-18,0.0006850412364356913,0.04690936971951797,2.4636663094246093e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,6.938893903907228e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013,barbados,max_diagonal
0.9000000000000001,0.0,0.0,0.0,0.0,0.010000000000000004,0.08943234297204558,0.0005676570279539413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,6.656932500827823e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005709241460236944,0.9994290758539763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,barbados,max_diagonal
0.8888888888888888,0.0,0.0,0.0,1.734723475976807e-18,0.01,0.10022158409086149,0.0008895270202498053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,6.591949208711867e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005982520515488143,0.9940174794845119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015,barbados,max_diagonal
0.9979999999999999,0.0,0.0,0.0,0.0,0.0,0.0020000000000001354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,6.938893903907227e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0027429621456056853,0.0,0.0,0.0,0.0,0.9895153550106122,0.00769754993109035,4.413291269180449e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016,barbados,max_diagonal
0.9980000000000001,0.0,0.0,0.0,0.0,0.0,0.0019999999999996895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-17,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5102810375396984e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007727917934423427,0.0,0.0,0.0,0.0,0.0,0.9992272082065576,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017,barbados,max_diagonal
0.998,0.002000000000000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015831943560913227,0.0008962567263098536,0.995127199995415,7.880152903621092e-06,0.0,0.0018158467886500065,0.0002638199599077559,0.0003058020207224348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009,belize,max_diagonal
0.998,0.0020000000000000608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015405547436865035,0.00021234765320767533,0.9915615034086573,7.198853942452606e-06,0.0,0.00721407625226945,0.0002783860433063146,0.0005724323142481575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5102810375396984e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010,belize,max_diagonal
0.998,0.001999999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001751021222599917,0.0014313105107161637,0.99148968917981,7.260118427051662e-06,0.0,0.00502302389172765,0.0002976950767192778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.85722573273506e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01174188695695011,0.0,0.0,0.0,0.0,0.0,0.0,0.9882581130430499,2011,belize,max_diagonal
0.998,0.0020000000000000816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000161093561676149,0.002428840889909408,0.9914166421365106,7.322434621642653e-06,0.0,0.00506252297459601,0.0004899608390408555,0.000433617163645302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4994390158148434e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012,belize,max_diagonal
0.998,0.0019999999999999706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016248825653053596,0.001992621131842757,0.9913423302588585,7.385829842297578e-06,0.0,0.005333038834813977,0.000585914529511654,0.0005762211586001946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8138576458356397e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013,belize,max_diagonal
0.998,0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007614239671231709,0.00028104393508902176,0.9912667204083975,7.45033235932667e-06,2.168404344971009e-19,0.0,0.00037687093434806313,0.00045367471857436347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0010270163987928745,0.0,0.0,0.0,0.9989729836012071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,belize,max_diagonal
