croplands_to_croplands,croplands_to_forests_mangroves,croplands_to_forests_primary,croplands_to_forests_secondary,croplands_to_grasslands,croplands_to_other,croplands_to_settlements,croplands_to_wetlands,forests_mangroves_to_croplands,forests_mangroves_to_forests_mangroves,forests_mangroves_to_forests_primary,forests_mangroves_to_forests_secondary,forests_mangroves_to_grasslands,forests_mangroves_to_other,forests_mangroves_to_settlements,forests_mangroves_to_wetlands,forests_primary_to_croplands,forests_primary_to_forests_mangroves,forests_primary_to_forests_primary,forests_primary_to_forests_secondary,forests_primary_to_grasslands,forests_primary_to_other,forests_primary_to_settlements,forests_primary_to_wetlands,forests_secondary_to_croplands,forests_secondary_to_forests_mangroves,forests_secondary_to_forests_primary,forests_secondary_to_forests_secondary,forests_secondary_to_grasslands,forests_secondary_to_other,forests_secondary_to_settlements,forests_secondary_to_wetlands,grasslands_to_croplands,grasslands_to_forests_mangroves,grasslands_to_forests_primary,grasslands_to_forests_secondary,grasslands_to_grasslands,grasslands_to_other,grasslands_to_settlements,grasslands_to_wetlands,other_to_croplands,other_to_forests_mangroves,other_to_forests_primary,other_to_forests_secondary,other_to_grasslands,other_to_other,other_to_settlements,other_to_wetlands,settlements_to_croplands,settlements_to_forests_mangroves,settlements_to_forests_primary,settlements_to_forests_secondary,settlements_to_grasslands,settlements_to_other,settlements_to_settlements,settlements_to_wetlands,wetlands_to_croplands,wetlands_to_forests_mangroves,wetlands_to_forests_primary,wetlands_to_forests_secondary,wetlands_to_grasslands,wetlands_to_other,wetlands_to_settlements,wetlands_to_wetlands,country,optimization_bound
0.9824962255416538,0.003785297359120222,0.005823665853517365,0.000652804717200715,0.0,0.00393818858146968,0.0022553455336648686,0.0010484724133733036,0.009379702771811285,0.9906202972281888,0.0,0.0,0.0,0.0,0.0,0.0,0.00041345942450520613,0.0,0.9885666217820483,0.0003193983227634064,0.006292409134335951,0.003477802085179925,0.0007013540118965195,0.00022895523927067432,0.008000000000000007,0.0,0.0,0.9870035463787532,0.0,0.004996453621246745,0.0,0.0,0.005728593229019267,0.00015519168200899003,0.010000000000000009,5.8844765342960076e-05,0.969391269372928,0.014482832653071062,0.0,0.0001832682976298122,0.0,0.00037787394734025586,0.00762212605265975,0.0,0.0,0.992,0.0,0.0,0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.992,ecuador,max_diagonal
0.9980000000000001,0.0,0.0,0.0,0.0,0.0,0.000622497422006214,0.0013775025779937885,3.076447400050842e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992063651643825,0.00023869001379315757,0.0,0.004428538765777261,0.0032691195766046113,0.0,5.568539541697195e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008117690512796151,0.014182775509594585,0.0,0.0003120822519447406,0.9720152235631083,0.0036105073053269484,0.0017617208572292225,0.0,5.780795055536474e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,el_salvador,max_diagonal
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guatemala,max_diagonal
0.997999999999998,0.0,0.00022222222222247637,0.0,0.0017777777777795666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017672796051620618,0.0,0.9994504502554515,0.0,0.0003728217840321569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00011640156210896178,0.0,0.0,0.0,0.9998835984378912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guyana,max_diagonal
0.9841911111885983,0.0,0.0019586272306448874,0.00033280781527893666,0.004210606359993264,0.0017749422169146029,0.0018813008174014356,0.0056506043711686315,0.013897507623605112,0.986102492376395,0.0,1.4054862493852693e-32,0.0,0.0,0.0,0.0,0.013056128900523859,0.001801654963646061,0.9828785899707777,0.001038249835206061,0.0,0.001199894630283919,2.5481699562442644e-05,0.0,0.008888888888888898,1.0956401461402941e-32,0.0,0.991111111111111,0.0,9.130334551169119e-33,0.0,0.0,0.01111111111111112,0.0,0.0,0.0,0.9888888888888889,2.8550747165863823e-17,4.625929269271485e-18,0.0,0.008888888888888898,0.0,0.0,0.0,0.0,0.991111111111111,0.0,0.0,0.0022222222222222244,0.0,0.0,0.0,0.0,0.0,0.9977777777777779,0.0,0.008888888888888898,0.0,0.0,0.0,0.0,0.0002178241502226629,0.0,0.9908932869608884,haiti,max_diagonal
0.9923054161965416,0.00012078200349383642,0.006361250470125156,0.0,0.0009903291076172956,0.00022222222222217708,0.0,0.0,0.02374016003165709,0.9762598399683429,0.0,0.0,0.0,0.0,0.0,0.0,0.000548433676668987,4.144517612039214e-05,0.990700539405353,0.0,0.007040127333568137,0.0012524382517968234,0.00017502217389121728,0.00024199398260147767,0.013333333333333345,0.0,0.0,0.9866666666666666,0.0,0.0,0.0,0.0,0.0007381252916408036,5.8767675561029564e-05,0.015869773699464844,0.0,0.9833333333333335,0.0,0.0,0.0,0.017050444496361353,0.0,0.0,0.0,0.0,0.9829495555036386,0.0,0.0,0.003596450528615113,0.0,0.0,0.0,0.0,0.0,0.996403549471385,0.0,0.014197283950041599,0.0,0.0,0.0,0.0,0.0,0.0,0.9858027160499583,honduras,max_diagonal
0.8921260042283298,0.00011378984739326815,0.10705386590154035,5.194805194804758e-06,7.386177708418246e-18,0.00018465997702515427,0.0004908184718512787,2.5666768665348214e-05,0.034285714285714315,0.9657142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.016205340692661465,0.0,0.9657142857142856,0.0005237221185714311,0.017500471106778288,1.0058775988843255e-05,0.0,4.612159171429065e-05,0.034285714285714315,0.0,0.0,0.9657142857142856,0.0,0.0,0.0,0.0,0.04285714285714289,0.0,0.0,0.0,0.9571428571428572,0.0,0.0,0.0,0.034285714285714315,0.0,0.0,0.0,0.0,0.9657142857142856,0.0,0.0,0.008571428571428579,0.0,0.0,0.0,0.0,0.0,0.9914285714285714,0.0,0.034285714285714315,0.0,0.0,0.0,0.0,0.0,0.0,0.9657142857142856,jamaica,max_diagonal
0.9961752153957641,0.0,0.0,0.0,0.0,0.0038247846042357425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.613190746794158e-05,0.9981023910324982,5.2280294698145404e-05,0.0004067919184005091,0.0011474941152019922,0.0001568894330132755,6.802129871987649e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5294310796760726e-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mexico,max_diagonal
0.9927376392380743,0.001817619386701316,0.0,0.0004586068563092634,0.0024644030668127246,0.0009043066577331136,0.0008044234637326868,0.0008130013306365576,0.0,0.9994947070814915,0.0,0.0005052929185086231,0.0,0.0,0.0,0.0,0.0006233208316401021,0.0015548269056154466,0.9804486116448664,0.001023890426649988,0.001793622374180775,0.012708886825199108,0.0006530427234956274,0.001193798268352481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,1.5568152934658238e-17,1.0,2.0328790734103208e-17,0.0,0.0,0.0,1.4456028966473392e-19,0.0,2.177114303721833e-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.614007241618348e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nicaragua,max_diagonal
0.9970984684478825,0.0029015315521175706,0.0,0.0,0.0,0.0,0.0,0.0,0.0057142857142857195,0.9942857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0002023922351912803,0.0005869230402197749,0.9946132929478467,0.0003867753674153299,0.00243260439199424,0.0012896992631958042,0.00038446735812537527,0.00010384539601146275,0.0057142857142857195,0.0,0.0,0.9942857142857143,0.0,0.0,0.0,0.0,0.000394734259068288,4.956352788505163e-18,0.006748122883788868,0.0,0.9928571428571429,0.0,0.0,0.0,0.0057142857142857195,0.0,0.0,0.0,0.0,0.9942857142857143,0.0,0.0,0.0014285714285714299,0.0,0.0,0.0,0.0,0.0,0.9985714285714286,0.0,0.005935127060126678,0.0,0.0,0.0,0.0,0.0,0.0,0.9940648729398733,panama,max_diagonal
0.9936107292879591,0.0,0.000845857014496497,0.0016821057381270475,0.0003872241972801255,0.0013675213675213682,0.00011480442438303136,0.0019917579702327325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006934283503478025,0.0,0.9795505833081974,8.992405988987382e-05,0.0064333914756177606,0.00558021311713235,7.625112245631752e-05,0.0013353534132281514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.854941057726238e-19,1.098711035081044e-17,1.0,5.9402312858918345e-18,0.0,5.686038060146201e-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,paraguay,max_diagonal
0.9980000000000003,0.0005610807050030668,1.6993944669890833e-05,0.001340693223712829,0.0,7.937638493170196e-05,1.8557416820714765e-06,0.0,0.0004645423405840857,0.999535457659416,0.0,0.0,0.0,0.0,0.0,0.0,0.0007667531525014131,7.740514090134676e-06,0.9975004768872573,9.915029175077997e-05,0.0003832330179083932,0.001083955987352483,6.731526562738343e-05,9.137488351211351e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3702801492395453e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003554176859302253,0.0,0.0,0.0,0.0,0.9996445823140697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0018885739735895616,0.0,0.0,0.0,0.0,0.0,0.0,0.9981114260264106,peru,max_diagonal
0.9771233785289648,0.020421718473188147,0.0,7.684426084035157e-19,0.0002222222222253178,0.0011111111111111226,0.001121569664510609,0.0,0.0005793236041483209,0.9994206763958517,0.0,1.352379372395257e-19,0.0,5.750911564678618e-20,0.0,0.0,0.0001138682545304696,0.00011911897824333591,0.9993607713717179,4.1246302352798546e-06,6.448424330414534e-06,0.00019669701172298255,3.139348143691315e-05,0.00016757784778280807,0.004444444444444449,4.986304299499711e-35,0.0,0.9955555555555556,0.0,0.0,0.0,0.0,0.007482337829158648,0.0058673277740214705,0.0,0.0,0.9866503343968199,0.0,0.0,0.0,0.0004184980547050309,1.1564823173178713e-18,0.004444444444444449,0.0,0.0,0.9951370575008506,0.0,0.0,0.0011111111111111122,0.0,0.0,0.0,0.0,0.0,0.9988888888888889,0.0,9.637352644315594e-20,0.003949427789890408,0.0018574261836735275,0.0,0.0,1.0755350354999678e-18,0.0,0.9941931460264359,suriname,max_diagonal
0.9980000000000001,0.0,0.0,1.0988349944082521e-16,4.104499630583305e-18,0.0007350873763737921,0.001264912623626071,0.0,0.0013019312400134883,0.9912645163065377,0.0,0.0,0.0,0.0006760530271603788,0.006757499426288394,0.0,2.785337385442451e-05,0.0,0.997190377796472,0.0,0.0,0.00019225556037556687,0.0011938934298940246,0.0013956198394040025,0.0,0.0,0.0,1.0,0.0,0.0,7.16416055231818e-36,0.0,1.571576760858404e-33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000807472404952803,0.00012664401571755167,0.0,0.0,0.0,0.9968393568465501,0.0022265267327794087,0.0,1.572872643360568e-05,0.0,0.0,0.0,0.0,0.0007507839293794045,0.999233487344187,7.07058727700276e-19,0.0016305682863862125,0.0015646189057494603,0.0,1.114077965682883e-16,3.4304519092613055e-18,0.0,0.0,0.9968048128078641,trinidad_and_tobago,max_diagonal
0.9517527767049797,0.0,0.007681967085650597,0.015807398830386437,0.0040265084365194255,0.008300773127150732,0.0036179991171310217,0.008812576698182285,0.013333333333333345,0.9866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333345,0.0,0.9866666666666666,0.0,0.0,0.0,0.0,0.0,0.013333333333333345,0.0,0.0,0.9866666666666666,0.0,0.0,0.0,0.0,0.00207243573030652,0.0,0.00031860816097342167,9.637352644315594e-20,0.9939518161094748,0.0029403904494706016,4.788559595144311e-18,0.0007167495497744747,0.013333333333333345,0.0,0.0,0.0,0.0,0.9864530680857213,0.00018435860227848105,2.923997866687638e-05,0.003333333333333336,0.0,0.0,0.0,0.0,0.0,0.9966666666666667,0.0,0.013333333333333345,0.0,0.0,0.0,0.0,0.0009290767298209307,0.0,0.9857375899368458,uruguay,max_diagonal
0.9979999999999998,0.0008416884296100354,0.0,0.0005293373947430021,0.0,0.0006289741756472291,0.0,0.0,0.0017053552399018577,0.9969308658246305,0.0,0.0013637789354676798,0.0,0.0,0.0,0.0,0.00010995167340120979,9.69758965390606e-05,0.9958306866733313,0.0008802243848881052,0.0,0.0020771155747373107,0.0003180759534461852,0.0006869698436569148,3.854941057726238e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9489390256802574e-17,4.625929269271485e-18,0.0,1.2849660486816312e-17,1.0,0.0,0.0,4.928935413692378e-18,8.085624123287622e-19,4.818676322157797e-20,0.0,2.453073116447139e-18,0.0,1.0,5.541477770481467e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.538207765408865e-18,0.0,0.0,1.1658230079871622e-20,0.0,0.0,0.0,1.0,venezuela,max_diagonal
0.9500000000000001,0.0,0.0018706802372757741,0.0007391191357504026,0.04057008437557056,0.005,0.00038133665540177525,0.001438779596001566,0.030000000000000027,0.9699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.0,0.0,0.015000000000000013,0.0,0.0,0.0,0.0,0.0,0.9500000000000001,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,1.2046690805394493e-20,0.9500000000000001,0.050000000000000044,0.0,0.0,0.014905449721931092,0.0,0.0011616796116814998,0.00047486515376345313,0.00861692040254365,0.9733665110362784,0.00018132788508267968,0.001293246188719217,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.9800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.9800000000000002,argentina,min_diagonal
0.9472326258843127,0.03610070744902047,0.01666666666666689,0.0,0.0,0.0,0.0,0.0,0.0,0.9699999999999999,0.010000000000000009,0.0,0.00013290867850979142,0.016533757988156893,0.0,0.0033333333333333366,0.00014285143700308323,0.00042761165398214415,0.985,0.0,2.1792474622663326e-05,0.005965006982960406,0.0,0.008442737451431722,0.050000000000000044,0.0,0.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.04444444444444448,0.00555555555555556,0.0,0.0,0.9500000000000001,0.0,0.0,0.0,0.0030073108942007738,0.018517086313327095,0.09131595065943261,0.0,0.000732226417058421,0.8152121456742352,0.0013748905594881233,0.06984038948225768,0.017777777777777795,0.0022222222222222244,0.0,0.0,0.0,0.0,0.9800000000000002,0.0,0.00013902246462085057,0.0001902774631837055,0.002803351416189075,0.0,0.00010287895607150255,0.016098283108892813,0.000395000834424438,0.9802711857566178,bahamas,min_diagonal
0.9300721471364413,0.0,0.0023125000000000003,0.0,0.0024470899470899494,0.003743635746959979,0.06059378723906875,0.0008308399304400484,0.030000000000000027,0.9699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852621851084241,0.0,0.0,0.01473781489157606,0.0,0.0,0.050000000000000044,0.0,0.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0025314532922391755,0.0,0.02797972218783095,0.0,0.9528221578532631,0.01666666666666668,0.0,0.0,0.0158238865441025,0.0,0.0018000689080537426,0.0,0.0019048348233372948,0.9614635720367541,0.019007637687752203,0.0,0.0,0.0,0.00015511190435166453,0.0,0.0034814146240571475,0.007054453602200149,0.9893090198693911,0.0,0.0022222222222222244,0.0,0.01111111111111112,0.0,0.0,0.006666666666666672,0.0,0.9800000000000002,barbados,min_diagonal
0.9500000000000001,0.04500000000000005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.9699999999999999,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.0,1.858632295689436e-19,0.9850000000000001,1.9360753080098292e-21,0.0,0.015000000000000013,1.5488602464078634e-20,6.195440985631454e-20,0.0,0.0,0.0,0.9500000000000001,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.9500000000000001,0.050000000000000044,0.0,0.0,0.01797500950839221,0.010594377575412582,0.022651364417326212,0.00029601171047503053,0.005914937503965938,0.9362353549177197,0.0015013020601543196,0.004831642306554063,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.9800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.9800000000000002,belize,min_diagonal
0.9500000000000003,0.0,0.024000772922711078,0.0,0.01999999999999988,0.005000000000000001,8.699601070249723e-05,0.00091223106658631,0.030000000000000027,0.9699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.0,0.0,0.015000000000000013,2.2587545260114674e-21,1.2046690805394493e-20,0.0,0.0,0.0,0.9500000000000001,0.0,0.049999999999999954,0.0,0.0,9.637352644315594e-20,0.0,0.0,0.0,0.9500000000000001,0.050000000000000044,0.0,0.0,0.013900430490677872,0.0,0.026208211405861534,0.00025206622390640276,0.09175313367478512,0.8658003951472151,0.000210284146007421,0.001875478911546536,0.0,0.0,0.0,0.0,0.0,0.020000000000000063,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02000000000000001,0.0,0.9800000000000002,bolivia,min_diagonal
