country,time_period,qty_soil_organic_c_stock_dry_climate_tonne_per_ha,qty_soil_organic_c_stock_temperate_crop_grass_tonne_per_ha,qty_soil_organic_c_stock_temperate_forest_nutrient_poor_tonne_per_ha,qty_soil_organic_c_stock_temperate_forest_nutrient_rich_tonne_per_ha,qty_soil_organic_c_stock_tropical_crop_grass_tonne_per_ha,qty_soil_organic_c_stock_tropical_forest_tonne_per_ha,qty_soil_organic_c_stock_wet_climate_tonne_per_ha
argentina,30,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413
argentina,31,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413
argentina,32,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413
argentina,33,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413
argentina,34,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413
argentina,35,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413,42.86511000455413
bahamas,0,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,1,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,2,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,3,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,4,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,5,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,6,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,7,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,8,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,9,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,10,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,11,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,12,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,13,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,14,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,15,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,16,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,17,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,18,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,19,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,20,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,21,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,22,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,23,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,24,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,25,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,26,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,27,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,28,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,29,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,30,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,31,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,32,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,33,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,34,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
bahamas,35,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093,67.29784907036093
barbados,0,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,1,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,2,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,3,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,4,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,5,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,6,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,7,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,8,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,9,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,10,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,11,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,12,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,13,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,14,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,15,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,16,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,17,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,18,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,19,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,20,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,21,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,22,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,23,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,24,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,25,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,26,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,27,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,28,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,29,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,30,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,31,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,32,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,33,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,34,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
barbados,35,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419,59.53822629969419
belize,0,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,1,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,2,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,3,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,4,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,5,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,6,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,7,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,8,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,9,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,10,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,11,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,12,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,13,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,14,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,15,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,16,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,17,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,18,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,19,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,20,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,21,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,22,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,23,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,24,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,25,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,26,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,27,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,28,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,29,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,30,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,31,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,32,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,33,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,34,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
belize,35,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278,65.54269087523278
bolivia,0,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,1,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,2,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,3,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,4,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,5,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,6,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,7,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,8,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,9,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,10,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,11,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,12,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,13,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,14,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,15,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,16,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,17,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,18,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,19,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,20,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,21,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,22,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,23,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,24,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,25,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,26,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,27,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,28,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,29,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,30,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,31,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,32,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,33,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,34,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
bolivia,35,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245,46.13941977444245
brazil,0,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,1,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,2,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,3,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,4,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,5,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,6,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,7,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,8,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,9,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,10,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,11,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,12,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,13,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,14,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,15,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,16,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,17,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,18,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,19,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,20,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,21,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,22,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,23,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,24,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,25,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,26,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,27,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,28,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,29,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,30,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,31,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,32,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,33,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,34,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
brazil,35,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158,45.13467778624158
chile,0,69.70016340116958,69.70016340116958,69.70016340116958,69.70016340116958,69.70016340116958,69.70016340116958,69.70016340116958
