croplands_to_croplands,croplands_to_forests_mangroves,croplands_to_forests_primary,croplands_to_forests_secondary,croplands_to_grasslands,croplands_to_other,croplands_to_settlements,croplands_to_wetlands,forests_mangroves_to_croplands,forests_mangroves_to_forests_mangroves,forests_mangroves_to_forests_primary,forests_mangroves_to_forests_secondary,forests_mangroves_to_grasslands,forests_mangroves_to_other,forests_mangroves_to_settlements,forests_mangroves_to_wetlands,forests_primary_to_croplands,forests_primary_to_forests_mangroves,forests_primary_to_forests_primary,forests_primary_to_forests_secondary,forests_primary_to_grasslands,forests_primary_to_other,forests_primary_to_settlements,forests_primary_to_wetlands,forests_secondary_to_croplands,forests_secondary_to_forests_mangroves,forests_secondary_to_forests_primary,forests_secondary_to_forests_secondary,forests_secondary_to_grasslands,forests_secondary_to_other,forests_secondary_to_settlements,forests_secondary_to_wetlands,grasslands_to_croplands,grasslands_to_forests_mangroves,grasslands_to_forests_primary,grasslands_to_forests_secondary,grasslands_to_grasslands,grasslands_to_other,grasslands_to_settlements,grasslands_to_wetlands,other_to_croplands,other_to_forests_mangroves,other_to_forests_primary,other_to_forests_secondary,other_to_grasslands,other_to_other,other_to_settlements,other_to_wetlands,settlements_to_croplands,settlements_to_forests_mangroves,settlements_to_forests_primary,settlements_to_forests_secondary,settlements_to_grasslands,settlements_to_other,settlements_to_settlements,settlements_to_wetlands,wetlands_to_croplands,wetlands_to_forests_mangroves,wetlands_to_forests_primary,wetlands_to_forests_secondary,wetlands_to_grasslands,wetlands_to_other,wetlands_to_settlements,wetlands_to_wetlands,country,optimization_bound
0.9949999999999997,0.0,0.0,9.402198771824583e-05,9.999999999999998e-05,0.004699112551234861,2.5241444857191528e-05,8.162401618995221e-05,0.0,0.9985,0.0,0.0,0.0,0.0,0.0,0.001499999999999944,0.00606138867027813,0.0,0.989897945747302,0.0,0.00374846986025978,6.25e-05,2.8844054037696556e-05,0.0002008516681223742,0.0010397032637033642,0.0,0.0,0.9985,0.000125,5e-05,9.779673629658559e-05,0.000187499999999993,0.012431127008061144,0.0,0.0,5.542161981598971e-05,0.9863457252849182,0.0011067675981856072,0.0,6.095848901909441e-05,0.003182442030919501,0.0,0.0,5.587977641122974e-05,0.0,0.9966835789879125,9.578932743658603e-06,6.85202720130966e-05,0.001457362801575892,0.0,0.0,0.0007124999999999731,0.0,5e-05,0.9977801371984242,0.0,0.009515268914987425,0.0,0.0,0.0,0.0,6.250000000000001e-05,0.0,0.9904222310850126,argentina,max_diagonal
0.98915,0.00075,0.0,0.0,0.0001,0.0,0.0,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0007471980074719802,0.0,0.9962640099626402,0.0,0.002988792029887921,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.030000000000000034,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.040000000000000015,0.01,0.0,0.0009004695647504775,0.0,0.0,0.0,0.9889324946606506,0.00016703577459903422,0.010000000000000002,0.0,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.99,0.01,0.0006957872249295917,0.0020915522244548744,0.0,0.0,0.0,0.0,0.0,0.9972126605506155,bahamas,max_diagonal
0.9832833858142939,0.0,0.0,0.0,0.0008511558786782124,0.0020273246825284912,0.013838133624499442,0.0,0.0,0.9600000000000001,0.0,0.0,0.0,0.0,0.030000000000000034,0.01,0.0007471897371127801,0.0,0.9962529828170401,0.0,0.0029887589484511204,1.1068497396135987e-05,0.0,0.0,0.0,0.0,0.0,0.9600000000000001,0.0,0.0,0.030000000000000034,0.01,0.0,0.0,0.0,0.0,0.9500000000000001,0.0016666666666666666,0.04722222222222226,0.0011111111111111111,0.0013646986364881989,0.0,0.0,0.0,0.0013047254755709974,0.9886998314489261,0.00817550997097622,0.0004552344680386026,0.004715706856832488,0.0,0.0,0.0,0.00366839498113623,2.2222222222222223e-05,0.99145763069364,0.00013604524616906715,0.004444444444444449,0.0,0.0,0.0,5.555555555555556e-05,2.2222222222222223e-05,0.012567000329914016,0.9829107774478637,barbados,max_diagonal
0.9932154545454546,0.0007500000000000001,0.0,0.0009345454545454569,0.00010000000000000002,0.005000000000000001,0.0,0.0,0.01021539978427536,0.9897746002157247,0.0,0.0,0.0,1.0000000000000003e-05,0.0,0.0,0.00489279511591255,0.0,0.9912667204083975,0.0,0.003,0.0,0.00032711024849441296,0.0005133742271955604,0.0,0.0,0.0,0.96,0.0,0.0001,0.02990000000000003,0.01,0.0,0.04500000000000005,0.0,0.0,0.95,0.005,0.0,0.0,0.0,0.0028582257463300982,0.0,0.0,0.0,0.9971417742536699,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014999999999999528,0.9985,belize,max_diagonal
0.9713036689342435,0.0,0.0,2.7326865619788744e-05,0.02408076905581352,0.0039908557035809875,6.789565127790914e-06,0.0005905898756145025,0.0,0.9820000000000001,0.0,0.0,0.0,0.0,0.01285714285714287,0.005142857142857111,0.0008878096584812605,0.0,0.9959802206411915,0.0,0.0030914148609445928,3.629230838637704e-05,3.7955704752885183e-06,4.6696052084397153e-07,0.005357142857142846,0.0,0.00010714285714285715,0.9840285714285716,7.142857142857145e-05,7.142857142857145e-05,0.007085714285714292,0.003278571428571412,0.0053572587907086385,0.0,0.0,3.618996149617733e-05,0.9910687944124607,0.0031032243327639808,1.2483684765721008e-05,0.0004220488178047179,0.0009931307891512015,0.0,0.0,1.8539036535624152e-05,0.0014109610633370987,0.9970995406515323,2.1341804170434566e-05,0.00045648665527331074,0.0013428571428571203,0.0,0.0,0.0,0.0014285714285714299,4.285714285714286e-05,0.9948571428571429,0.002328571428571423,0.012662999927848922,0.0,0.0,0.0003751432645503575,0.00010714285714285715,5.7142857142857155e-05,0.00027454084830422275,0.9865230302450109,bolivia,max_diagonal
0.9816908676908473,0.00013051000725356995,0.0,0.0,0.013104017624358704,0.004876517102901817,0.0,0.00019808757463859463,0.0004966666666666476,0.9899100401431902,0.0,0.0,0.004443333333333337,7.77777777777778e-06,0.003663333333333324,0.0014788487456987545,0.0009959122320489834,0.0,0.9955759100064844,0.0,0.003,1.1111111111111113e-05,0.0002954925016413414,0.00012157414871407984,0.003737173174052377,0.0,0.00011111111111111112,0.9931000000000001,0.00011111111111111114,5.555555555555556e-05,0.001107271270392052,0.001777777777777754,0.005242426290052991,0.000991177802553696,0.0,0.0024273300031682193,0.9877287810480928,0.0033489133738588005,2.041691577371284e-06,0.0002593297906962487,0.0003333333333333205,3.480385487674646e-05,0.0,0.00043537606325197615,0.00033601377475638375,0.9984973195585769,5.121543139974213e-05,0.0003119379838048383,0.00016666666666666064,0.00032222222222221035,0.0,0.0004888888888888709,0.0,3.3333333333333335e-05,0.9966111111111111,0.0023777777777777725,0.0004777777777777595,0.0,0.0,0.0008111111111110806,0.0,4.4444444444444447e-05,0.00016666666666666026,0.9985000000000002,brazil,max_diagonal
0.9271489808409147,0.0,0.0,0.07274892932341254,0.00010208983567276804,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.030000000000000034,0.01,0.00075,0.0,0.99625,0.0,0.003,0.0,0.0,0.0,0.03850000000000004,0.0,0.0005000000000000001,0.9600000000000001,0.0010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0.0,0.001851688217502738,0.0,0.0,0.0,0.002114170691802223,0.995936835079794,9.730601090102797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916387334609261,0.00836126653907386,0.0,0.0,0.0,0.0,0.0005,0.0,0.0009999999999999454,0.9985,chile,max_diagonal
0.731406527824235,0.00030118812488688824,0.0,0.0007092297002869632,0.25970005661208984,0.003010850873937718,0.0002775873192027292,0.004594559545360951,0.01199900000000001,0.970699,0.0,0.0,0.011221811965436122,5e-06,0.002776188034563892,0.0032989999999999894,0.0007499999999999999,0.0,0.9962399999999999,0.0,0.0029999999999999996,1e-05,0.0,0.0,0.0083396885017564,0.0,0.0005000000000000001,0.9767803114982436,0.0004,6.0000000000000015e-05,0.009830000000000009,0.004089999999999995,0.023352704718958627,0.0005392204404895031,0.0,0.00032417778694370636,0.9721296577592625,0.003099371128448723,3.4813684483942426e-05,0.0005200544814128898,0.0041688197955204636,0.0005181677794783747,0.0,0.0,0.01313025263568585,0.9806068300249349,0.0002985294415928406,0.0012774003227875818,0.0030000000000000027,0.0010000000000000009,0.0,0.0010000000000000009,0.0029800000000000026,2.000000000000186e-05,0.99,0.002,0.011841100504132887,0.005130252560825178,0.0,0.006587998417794042,0.00015000000000000001,3.0000000000000004e-05,0.003247849707240984,0.9730127988100069,colombia,max_diagonal
0.9947947122462408,0.0,0.0,0.0,0.0001020644657599832,0.00510322328799916,0.0,0.0,0.0,0.96,0.0,0.0,0.03999000000000003,1e-05,0.0,0.0,0.00075,0.0,0.99625,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0005000000000000001,0.9984000000000001,0.0010000000000000002,0.00010000000000000002,0.0,0.0,0.007671447505584409,0.0030555310826392715,0.0,0.0015471034996276999,0.9856279816975709,0.00011623685856736787,0.0019816993560103414,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.00036475299763924637,0.001135247002360701,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.03990000000000003,0.96,costa_rica,max_diagonal
0.9919221392770686,0.0,0.0,0.007977860722931334,0.00010000000000000002,0.0,0.0,0.0,0.040000000000000036,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.99625,0.0,0.003,0.0,0.0,0.0,0.039500000000000035,0.0,0.0005000000000000001,0.9600000000000001,0.0,0.0,0.0,0.0,0.006528566889322184,0.00029514749536472553,0.0,0.0,0.9931762856153131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022211295005016486,0.9741762591117218,0.0,0.0036124458832616827,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.96,dominican_republic,max_diagonal
