r,l,f,y,val,solvedtm
1,winterwe16,solar,2028,0.42235716079360003,2022-01-17 17:56:54.870
1,winterwe17,solar,2028,0.42235716079360003,2022-01-17 17:56:54.870
1,winterwe6,solar,2028,0.42235716079360003,2022-01-17 17:56:54.870
1,winterwe7,solar,2028,0.42235716079360003,2022-01-17 17:56:54.870
1,winterwe8,solar,2028,0.42235716079360003,2022-01-17 17:56:54.870
1,winterwe9,solar,2028,0.42235716079360003,2022-01-17 17:56:54.870
1,summerwd10,electricity,2029,0.5596073582260983,2022-01-17 17:56:54.870
1,summerwd11,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd12,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd13,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd14,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd15,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd16,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd17,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd6,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd7,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd8,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwd9,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,summerwe10,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe11,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe12,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe13,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe14,electricity,2029,0.23464269888640255,2022-01-17 17:56:54.870
1,summerwe15,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe16,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe17,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe6,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe7,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe8,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwe9,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwd10,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd11,electricity,2029,0.5866071642340536,2022-01-17 17:56:54.870
1,winterwd12,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd13,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd14,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd15,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd16,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd17,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd6,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd7,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd8,electricity,2029,0.5866071642339995,2022-01-17 17:56:54.870
1,winterwd9,electricity,2029,0.5866065595152387,2022-01-17 17:56:54.870
1,winterwe10,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe11,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe12,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe13,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe14,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe15,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe16,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe17,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe6,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe7,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe8,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,winterwe9,electricity,2029,0.23464287357760022,2022-01-17 17:56:54.870
1,summerwd10,solar,2029,1.0288930604980984,2022-01-17 17:56:54.870
1,summerwd11,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd12,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd13,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd14,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd15,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd16,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd17,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd6,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd7,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd8,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwd9,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,summerwe10,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe11,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe12,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe13,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe14,solar,2029,0.4223569861024025,2022-01-17 17:56:54.870
1,summerwe15,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe16,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe17,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe6,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe7,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe8,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,summerwe9,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwd10,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd11,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd12,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd13,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd14,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd15,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd16,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd17,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd6,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd7,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd8,solar,2029,1.0558928665059997,2022-01-17 17:56:54.870
1,winterwd9,solar,2029,1.0558922617872386,2022-01-17 17:56:54.870
1,winterwe10,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe11,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe12,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe13,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe14,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe15,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe16,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe17,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe6,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe7,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe8,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
1,winterwe9,solar,2029,0.4223571607936001,2022-01-17 17:56:54.870
